x1,y_lumo,y_homo
13679.49559216492,13679.693105889273,13680.704799552264
-6730.520193382812,-6732.000602556779,-6731.709280115251
-3972.5177122612313,-3972.458255484208,-3970.7324795490454
-1439.8193671546867,-1438.4239439181147,-1439.863648839012
-5252.700760231674,-5252.454395587496,-5252.404498642194
1893.3430378483968,1892.9076135680673,1891.9329602680618
-49.624129403229176,-49.54555704888329,-48.856903711676196
-3309.827199978872,-3309.9164199143584,-3309.7410608349314
7726.46313136983,7727.387037032444,7728.809898203718
-5299.521541764642,-5299.067029722951,-5299.28686778851
1926.89455576422,1926.1532822467284,1927.9262459130905
-4946.146019758476,-4945.307072217296,-4943.976770163062
8699.843611686443,8697.836462159587,8698.408174500611
10302.522705253026,10303.731220622443,10302.362493943576
3900.8938270664235,3898.689149907232,3900.6068177294915
4022.2524462727856,4021.719320152807,4020.262720566823
3542.7799639086993,3542.1576317612153,3541.4387195432823
684.65707460858,686.1459517787295,684.5330913069809
1966.5032062038113,1966.6051420415515,1965.6655311475333
4616.359476022397,4615.535368336507,4617.137570116305
1097.2273066520634,1097.9345691050205,1097.6105154603881
-2395.003461477634,-2393.467857340696,-2394.1855165750885
5785.008173604079,5785.307637074154,5785.08706714645
7722.445927773486,7720.540727992349,7722.1951464444055
-1102.7446364362531,-1102.8529719490618,-1103.3178470352136
-5931.31030817899,-5932.803461071173,-5931.575580711211
-22967.32811996436,-22967.3791087452,-22966.691315101074
-2853.6540767082415,-2853.4650587960314,-2853.5425779588045
9441.92794092791,9442.616087803544,9441.898150446725
-2444.4200306181688,-2443.398423115906,-2444.732399560597
7485.724009725267,7485.80895393872,7485.694219244082
-2161.1170528930393,-2162.8077334175555,-2162.1974556019236
3224.0798313765745,3222.2107387970473,3222.974069062194
-5854.711030051532,-5854.849100906843,-5855.11396901359
-4782.492548745438,-4783.140368329353,-4782.544076031334
877.8832386130995,878.2910236880019,878.4693242653939
-1636.2082957927566,-1634.9976564703034,-1637.9480482445422
-1956.3918532220614,-1957.3264064658154,-1957.1208442547843
-5797.994112508374,-5798.986012484096,-5798.654270326178
-12.266641977852588,-11.567875337038883,-12.412362084162794
-9399.3830369335,-9398.541965439284,-9397.72822504958
22134.06089928247,22133.34511320141,22134.603511325342
4308.644736530071,4307.860983951862,4309.622084667164
-2902.554317915945,-2901.2481007068786,-2902.69641522147
-934.0653333450246,-933.364442751175,-934.2581498615419
-6091.557863936225,-6091.564249703313,-6090.595007002273
-2284.338207584798,-2284.372204741352,-2284.882435777477
-25699.317632044025,-25699.659602390777,-25697.275180476092
-822.8309040481273,-822.576043591806,-821.9731083369451
-1900.1858235873215,-1898.7564171021759,-1899.8569567907741
2893.4729185938772,2894.6814339632947,2893.5952857456696
5987.609670634034,5986.828042008861,5987.4965557347905
-5218.631366750782,-5218.323407468564,-5218.389447173079
1486.8280510428365,1485.3476418688695,1486.718558944378
2889.5919983159674,2888.498148594525,2888.6673760408453
450.79222281279885,451.2913378682428,452.6317975367626
890.1853508139933,890.6186233253259,890.967067708687
-2157.248838771823,-2160.0291072037294,-2159.347248501341
5765.761295451053,5764.981790778917,5765.727882169083
4590.613122151558,4590.950816776277,4590.550726463307
-994.4009756351389,-992.6444803824726,-994.1481876550803
-16070.583011585619,-16071.345524633469,-16070.931608535899
1141.3319041383925,1141.3000309348743,1141.454271290185
7983.860442857628,7983.936891258938,7984.406677701286
2704.720208390091,2703.2036920145147,2705.28818003846
-866.9647615192079,-866.5675962094847,-866.3424478590617
3455.66997234906,3455.3237540962364,3454.600438042531
14457.396782376987,14458.75609841195,14458.529910947842
480.9605923378975,481.0667760817094,480.80038102844657
5373.300378978891,5374.101095365425,5375.25588332798
400.2090809369157,399.11098330940143,399.82787877956935
3464.3039989806093,3465.7928761507587,3464.303190905706
-4752.672601386386,-4752.678987153475,-4751.467016799827
3577.452570415932,3579.073132674304,3577.419157133962
-3408.5106413897524,-3410.169462618731,-3409.2142728169792
-3089.854367041026,-3088.837007444835,-3090.1812271865947
1707.2285716755316,1708.562400274064,1707.3436932257537
-2015.506607236333,-2013.9518875220722,-2015.5182837135917
-2595.152511250045,-2593.653014314716,-2596.649536049224
298.9706813950106,297.58372615462093,297.7018930452973
-2153.0285075404468,-2154.869988730508,-2155.858723028569
11799.245400031525,11797.803222012202,11799.038092311866
4112.3806713334225,4112.508094607593,4111.003198960154
12131.905091874152,12133.315382781975,12131.752126166271
-3288.9061180191648,-3289.8300514977395,-3289.341662188289
-1903.8436930387259,-1904.9269229949891,-1904.0763603638802
1436.6104329578934,1436.735732279028,1437.116816992914
1134.6615940740394,1134.9865449805436,1134.573838780292
-4220.319750715901,-4220.672340827832,-4220.498076029278
768.347808565683,768.5262067127137,767.6985191502339
-3070.2277704912435,-3069.752018919194,-3067.8447756495043
5784.823785924174,5783.358244421458,5785.0113634901
-4031.1088219962585,-4029.7282664309373,-4030.964718039755
3574.830503505173,3576.228050694781,3574.728257008285
6287.9220975548,6286.989668264082,6287.703921432786
817.6167215963392,817.9268048315926,816.9565637785346
4761.77990355746,4761.051373758183,4761.764604279416
-1503.9295855946616,-1502.5617737475557,-1504.6585766273845
13096.152973210234,13097.308389753754,13095.750034248176
-6658.956204379679,-6657.849638755982,-6658.504162356436
-398.5399316472006,-399.4065183938074,-398.9283794061173
-2461.473339164807,-2462.068059922825,-2461.5900768648357
-8170.701937913729,-8171.7299450910605,-8170.311483503834
-3071.7150003950483,-3072.0463509766214,-3071.2846951765164
-7159.045100953348,-7158.4610277764705,-7159.672653564086
-1155.5699513676932,-1156.4259183491208,-1155.5961190480928
3687.8921273437795,3688.117252457599,3687.362390354241
5638.554402253463,5636.931688226095,5638.87602344844
5322.710829276114,5322.566386561696,5322.796968420055
5395.901226177665,5394.694806945323,5395.4149627975485
-2188.062652839739,-2189.9551089026604,-2188.4076269892334
5418.064023031106,5417.983298907764,5418.501573851208
1311.4613069954596,1312.0453801723374,1310.0150014072728
-352.4056790035854,-353.14482856804125,-352.4064870784888
7770.677261750428,7768.903747057514,7771.009751347761
2388.9757858582607,2388.77612036491,2387.8990059501616
-3636.4307747281973,-3637.900564136985,-3637.192370967987
-3627.1344704989524,-3627.08988139318,-3628.0337331685782
-1205.6160168423496,-1207.162268560428,-1206.3776130821389
4892.726623850156,4893.752479258491,4895.689266817523
-5329.146042140154,-5328.742504971324,-5329.422183074731
6810.9032665171335,6812.3454167204945,6810.344547121314
-56.477855449812026,-55.7259899831021,-54.326719858323585
-1124.0685357934021,-1122.8472767057697,-1124.757676017488
3359.062351396218,3359.482880189336,3358.4855179964725
1878.3872577796508,1878.7483158877646,1878.2596516772664
827.0995347878522,827.7048474950886,829.2687843832665
-4585.275191578071,-4585.457865447134,-4585.446271289878
3219.697196251744,3218.6012225772656,3219.8847738176696
-6164.059854182589,-6165.013523003666,-6164.1186270700555
-12616.597023346205,-12616.416501246138,-12615.713868029527
-9045.544238923356,-9044.921934591832,-9043.86406743394
6678.016696947871,6678.214210672225,6677.976038064331
354.4211199316095,354.21933048522334,355.5180204946131
-618.9127277671201,-617.9824502453989,-618.8773078341718
-6240.549454138542,-6240.364684132404,-6240.010464896455
3710.579159307804,3710.9975641478854,3710.860929694144
5464.206657866002,5463.807340787283,5464.861576733215
9852.095680834147,9852.60541565477,9852.236161989866
7927.259387967386,7926.764493002052,7927.508553146659
-271.5239695095158,-270.3112062340267,-272.2674517453793
-3658.582517000133,-3658.2490702814853,-3658.5688338718955
-490.4411874676625,-490.0588898291902,-492.6700180254462
-913.4568599460096,-914.0218453615258,-912.0556441170515
-1872.598788484819,-1872.167639926522,-1872.574236954226
1655.3834998236655,1655.5342865812302,1655.3283497369846
-3026.0522828588814,-3025.1177574310886,-3026.6327390594124
12.359918286943458,11.990336550725274,10.765077866564706
1125.5870022196393,1125.667698527021,1125.9955706334604
7519.274764068985,7517.945155560563,7520.18327899116
-825.8263482826197,-824.2482650849647,-826.6133041279053
-6367.396429427639,-6366.058352923035,-6368.013113636021
-3942.7048349192128,-3942.003944325363,-3942.9845986545743
2946.190362971685,2945.0667779077403,2946.617045389432
-2372.5328895974335,-2372.2907728593273,-2373.2473894270156
2902.720872625777,2902.5339508506418,2902.770783761866
-3337.3432110024955,-3337.2540188829703,-3337.257071858555
-4781.934133738067,-4781.515728897985,-4781.786406980778
725.5353600290836,725.4185287041314,724.2484576754443
-9016.421080490627,-9015.537529935695,-9013.67580557037
-2806.111894938372,-2806.402890412264,-2804.1020485775052
3944.2931411312943,3945.342360023023,3944.3937714783756
-3679.730825771936,-3678.628508054311,-3680.3004135701112
7808.356633688768,7808.968318255112,7805.830733466601
257.13640274170655,256.50769873511484,257.4254187296169
-662.0618481166085,-660.7726225318289,-662.7872163485462
-2599.064468722519,-2599.1090856442524,-2600.7390107601714
-1264.3755058456034,-1263.97834053588,-1264.4922435456322
-2974.610530803722,-2975.4027791940744,-2975.3467674380154
-4572.743402462278,-4571.405325957674,-4573.439788287934
9064.866969519673,9064.004630679137,9064.500258565467
-3539.1360362515175,-3539.8581941916864,-3538.1079689034323
2220.583248231705,2219.285499018821,2221.1765794855696
2692.797327792237,2692.7335952931808,2692.108187568151
-12084.873156009327,-12085.918154810946,-12084.370394775093
-2835.0151239639595,-2833.8703271856175,-2834.280503479473
-2269.4966385191215,-2268.6343274945475,-2269.7836478560534
-1956.5844788355826,-1956.7161778317857,-1956.3642960625905
-1292.865856858973,-1291.8761086522481,-1293.087655781772
1962.3241209756316,1962.8274839371472,1962.3667865101502
-3041.3905602164205,-3039.4960080164237,-3042.3550333001795
-758.8601194203848,-758.4587062045898,-760.3209162117122
4018.5256670538647,4019.8148926386443,4016.970677442123
2605.2893324942015,2606.992728920972,2604.6146834732563
5603.772688742859,5605.3295324101555,5604.416739207716
-7248.166544555099,-7248.786752749547,-7246.671135905726
-1000.0070758077991,-998.9939641176798,-1000.0006382811321
9377.01037394653,9376.509107122089,9377.60008239961
-1970.0208928153058,-1969.955064179175,-1970.293410949097
2256.0348409739486,2257.744609259826,2255.9470856802013
-6280.411852601075,-6279.400864863992,-6279.981547382543
-5289.777777653659,-5290.100632423088,-5289.582954486163
4141.43531465876,4141.120955701474,4142.608294038252
654.4414397880222,653.7022902235664,654.2305092675789
-6318.1049216908805,-6319.094697713566,-6318.794061914967
-6673.278652532527,-6675.200843937951,-6670.037053904703
-12281.603484632398,-12283.691344374618,-12282.966465802527
12555.230741160107,12556.184382165222,12555.1574770695
1916.8806806188372,1916.4155209960059,1916.8726269423635
170.56553581264006,170.35737450714637,171.6805503795695
-348.73411244163316,-349.00811629123814,-348.3291668285973
-4718.693240350112,-4719.1499041608,-4717.734006216945
12.887375468582068,13.766678117442911,12.241708853918214
7591.910674164974,7593.1616685951085,7591.196174335392
13996.834732154504,13995.830088460567,13996.435415993232
-5275.124125887083,-5275.457600421692,-5277.019658772631
-1384.8570723783687,-1384.086091334336,-1382.2603322903042
-8687.01249524156,-8687.813239444056,-8687.524118227173
-501.1822711698386,-500.8148412026173,-500.1795634272495
3022.8361257635725,3023.774899097437,3023.190352165616
-5546.87124436833,-5547.18347937258,-5550.230388771087
-9595.10842369749,-9593.787338817172,-9595.775827116864
-2256.103148041101,-2256.489721401606,-2256.9480686989496
-129.4825791899528,-128.48221121804858,-128.82041472116978
4933.775546851541,4932.371599986865,4933.495783116179
-3272.5776652276404,-3271.2247210517853,-3271.8430447431538
-4667.91240322915,-4667.91241713713,-4666.931432291272
-2212.795903506715,-2211.510925828007,-2212.2532914638427
-3401.6117993295757,-3402.3530728470673,-3399.9678558480114
9686.31544640299,9685.266199695301,9685.633551780475
-4091.950497212925,-4093.1271811027655,-4090.7775178334327
-2733.432867539094,-2735.603561449712,-2734.426323029134
-10170.225628515676,-10171.487270526952,-10170.465541442401
4007.939863398645,4007.8825027586963,4006.9282939046784
-776.1425959675904,-776.1999566075389,-776.6469733516326
4397.48404762638,4398.469547927033,4397.044880656471
3840.4889591223355,3839.5565298316174,3842.4879370808467
-8685.557838357665,-8687.79649876543,-8687.011389547422
3393.1630701445433,3391.746379561652,3391.7312557594973
15193.674293897817,15192.327693765108,15194.151695526556
-4355.172573042851,-4354.8306305120595,-4354.66618900783
-3074.8599373013917,-3076.3063632267854,-3074.7665525558805
4175.966479857967,4176.045052212313,4174.864340344371
-700.550050630247,-700.3206776103559,-699.2212908169925
-1339.9355873245788,-1340.2372025636498,-1340.0523250246076
-8959.857673853083,-8961.06196913239,-8962.035785199874
-483.2990208502285,-481.8377550695451,-482.95566285054053
-17616.011992219355,-17616.78087712631,-17617.63219224523
2842.263056574664,2839.9330661863573,2840.3131816773384
-9911.831215921962,-9910.512254994681,-9912.712364587662
1269.6948603090896,1271.2432081642428,1270.0418411095627
4409.609898378492,4408.363124038468,4409.254055826642
3535.933312016666,3534.928668322729,3535.240548991795
3253.9453775243187,3252.8855110514496,3254.4082879499174
-1199.1586721444116,-1198.5639792023546,-1197.2393958031741
-3518.6883334703057,-3519.2745584161803,-3517.8993709740416
3136.7125246693768,3135.0388357691477,3135.0995702450723
-2790.988471508056,-2791.364425103382,-2791.1414372159365
-3464.101350105485,-3464.029149610247,-3464.8484551421334
-1105.1801190051708,-1106.3801663784059,-1106.1554604912853
4649.685012655228,4649.761461056538,4649.017609235853
-4618.280471088144,-4617.201516853913,-4618.951497308304
6427.454681640938,6428.716295836252,6427.3306983393395
8377.762137707236,8378.180542547318,8377.663514011132
7604.912274165946,7605.177754387446,7604.567300016452
201.52889621348208,202.7692708784372,202.0389030492879
-2026.6354477929174,-2025.6138402906547,-2027.3137196146479
2020.8089916173765,2020.020991133096,2020.471263069452
-2722.4221641726804,-2723.974787749866,-2721.709280492905
-7033.371363738975,-7035.9477326794395,-7033.575048657847
819.9139570239648,819.9946533313465,821.8259877636319
-1177.3306792160333,-1178.9236579009003,-1177.422057310566
13116.951933089693,13117.737781804977,13115.947609197297
-118.07757553950064,-117.8439546135378,-118.46240049763216
-1109.2210844435872,-1110.7673361616655,-1109.9826806833764
1367.067044320221,1368.6111442693025,1366.4467373110533
-8353.306057156116,-8352.367283822252,-8353.114856789405
-841.4052206883715,-842.3822529928424,-841.2031519193052
11043.260803313744,11043.653720717395,11042.897715160323
5691.684351369959,5690.4566926072575,5691.122009173354
4144.626049909319,4144.861794788318,4144.697697850119
682.2005348170005,681.7417470532766,680.399194751867
-9150.348049314818,-9150.167527214751,-9150.714760269024
-7105.789174602479,-7105.32829070168,-7103.659775815701
-1142.5313990683806,-1141.9579456566819,-1140.0904394140784
5564.191576347316,5564.491039817391,5564.911705628662
7105.2978394883985,7105.07693446469,7105.992609164248
16476.741701279516,16476.098129601673,16477.82411063938
1072.5699270514822,1072.0304290723961,1073.33352994225
8047.863987620887,8047.37121660859,8047.917521557762
-6386.214103821276,-6385.857293619234,-6385.077352449635
3345.97366259248,3345.924797764675,3344.820803867892
1524.680869669612,1523.6188792437072,1525.1220432904997
-3202.7430883333072,-3201.099162591541,-3202.2113446927906
3216.8176528407885,3215.776901945242,3216.1248898159174
1814.7034534490376,1815.1919487393022,1815.7061611916267
-5778.740268407343,-5779.940315780578,-5779.559829459695
-2972.163009018459,-2971.0245840992247,-2972.221781905925
-4002.376678969362,-4001.401798433888,-4002.1492505947995
1669.7886144129013,1669.8247077065303,1671.09926022223
10819.41720398889,10818.72690534426,10819.314957492003
-4467.805213721251,-4468.128068490681,-4467.316943690156
-2066.912995720375,-2068.2872072425494,-2066.1747524351035
1688.0790185875205,1689.2556746614002,1687.5420359964119
127.88705661456248,128.74087182699313,127.9913097624291
4860.881975106258,4859.4822761476535,4859.1168630489765
2749.287697867795,2749.085908421409,2749.7506082933937
-1201.102677940297,-1203.160802340015,-1204.0922966629669
-6434.383673235066,-6434.332712270187,-6433.236053461071
-1152.3161116130125,-1152.1780685736628,-1153.610259568222
-3505.233842317703,-3504.785702135119,-3505.1078523651254
-653.765091761929,-654.4914976081698,-653.9651538800168
-6958.07228900071,-6958.2592107758455,-6957.877465833214
-1277.101521276477,-1277.1546340103537,-1277.1928993710096
-2013.6497085927642,-2013.5817560035975,-2013.5128502378311
9872.432786143154,9872.275599710521,9872.681951322427
16017.689052042542,16016.847952732365,16017.423779510322
-14922.893021788439,-14922.697632017122,-14923.270601145001
-4553.660096621454,-4552.566274715972,-4553.439913848461
-2776.1494285529325,-2776.3512179993186,-2777.5196553246305
-3071.3026088856013,-3070.249142087801,-3068.8870088367953
-9478.70571157809,-9479.425745565222,-9479.050685727585
-3329.294982078061,-3330.142453247345,-3329.502289797719
-3616.431116012475,-3617.4400076124834,-3616.261652450475
-1341.0339556252052,-1341.9685088689591,-1340.2703527344374
7836.986625608413,7837.579194597434,7835.721460059485
1115.0093269589306,1114.110880916786,1115.446877779033
-11477.988290408057,-11478.035031282827,-11478.778869054127
-3374.988048651315,-3375.3533824814613,-3373.952735701659
5125.986041319508,5126.48090846888,5123.347834273
4216.270170521032,4215.518277238361,4215.5085742812425
9004.431900377675,9005.449259973866,9003.818838970077
994.092951613564,992.3640399344026,994.6645460627177
502.0354581062221,501.3324157433757,502.20129886743666
2712.762211412637,2713.7838189148997,2713.2396130413763
-3865.760050655233,-3866.371763037538,-3864.6848868969405
2125.707994550539,2124.4867076469454,2125.2760731822
-5105.016456546323,-5105.736490533456,-5105.227387066766
7267.6787567234605,7268.812933736624,7267.692439851698
3493.9147514757224,3492.988694044112,3494.0950834400774
4928.222736812308,4929.779580479604,4927.490122978799
-627.1775945599015,-627.220087528599,-628.026138018535
-761.3275439318242,-760.3781508327803,-761.1761943737503
-9267.117510946597,-9267.30018481566,-9267.121941822284
-6821.469166022562,-6821.190942082846,-6821.633000132798
-2891.798024272035,-2891.861756771091,-2891.7372447335906
-4641.892598431245,-4643.613014298263,-4643.088930765254
2861.8358864529764,2861.680823973379,2862.066937628324
3714.897748127475,3713.1114897163457,3713.672433387184
-4481.136753794296,-4480.338161360797,-4481.333193111599
1010.9272828691029,1010.9485084914809,1010.9445887981254
-5483.038360046867,-5483.310239943436,-5483.169588950036
-221.4232294563539,-221.18536062431937,-221.41316912890176
-3828.280352427847,-3827.88531107116,-3829.183237898258
-4869.855176984488,-4869.60881234031,-4867.888804233044
5958.221000519512,5957.558313264347,5958.589718124696
7202.961475710708,7202.438969355909,7202.290449490548
-2907.067937379814,-2906.3904102693587,-2907.4563851387306
-3003.620910142888,-3003.856682837848,-3002.1472382982265
-2737.354313761085,-2737.8449608203464,-2737.3623674375585
-436.5755649165083,-435.06332426296456,-436.2503209207462
-3275.2171077071753,-3275.297831830518,-3276.6742816977176
-1136.6462293800116,-1135.4079786680923,-1136.4876342203675
-1555.3795819784611,-1554.8932106412324,-1555.1883816117504
-563.3449654825589,-562.565488626383,-560.5707081560209
-711.8998822933174,-712.7622211338526,-710.6689381012625
-1724.1884661325919,-1724.7895587497176,-1725.5985437129268
-3622.897884513219,-3623.6306622185675,-3623.141420240729
4346.382344953768,4344.857332766048,4344.744030923966
14758.421435855256,14756.467385154296,14757.355524349512
4061.4938179519804,4061.706199347585,4063.058059816271
1010.1616533763012,1008.8129292905568,1009.7550916134586
9657.240989108028,9657.67426161936,9654.631764467802
-9058.425550701588,-9057.552619911834,-9056.292529114025
2712.522096871189,2711.810558696199,2712.3618855617383
-5697.112607334371,-5697.10837333628,-5695.997592767441
17870.227638730117,17869.881420477293,17866.67286308496
695.757852466082,696.5097179327919,697.7133568151712
-5740.979421528014,-5742.251683304468,-5742.07431544004
4391.54183114458,4390.760202519407,4391.272935811574
3923.6841594163834,3922.736862454414,3923.2739748527556
4512.5279050559275,4511.829110599153,4512.501737375528
2280.890870345974,2282.2077073202195,2280.542273395694
1790.178755555086,1790.8138036048242,1788.5295731229296
1106.8165631923682,1105.9584722579048,1107.0838423755677
1799.686737685678,1798.7139532872789,1799.6569472044932
-2118.5975500010954,-2120.0524717386324,-2119.279444623611
-305.08652837539205,-305.9106360612819,-305.50758134137527
3048.8977724975002,3048.120391778399,3048.6252543637092
3910.1640431031183,3911.461764500041,3908.0583877720305
-3863.264525277554,-3862.2577854465426,-3863.337789368161
8600.217158713533,8601.689044259396,8599.651193716143
1835.8306883672835,1836.7121149691802,1838.2462884160896
-2888.8499400479745,-2889.8014849160154,-2889.0826073731287
-6322.3118154431995,-6323.737001838234,-6321.39967772024
-8446.374343572905,-8447.844132981692,-8447.447500680219
813.3651488200878,813.2546893542432,813.5382351828727
-8796.16642130038,-8796.16643520836,-8796.938885942525
4716.834370341643,4716.330979564166,4714.920723452169
8472.866284035585,8474.23409588269,8472.336547046047
3651.8068265255415,3652.3335529704514,3651.9183252749785
7053.623349068333,7052.620829327431,7054.448539572449
17806.279269620965,17806.270759900843,17806.727688843424
7364.312420628966,7364.845518932983,7366.141126950574
-5905.946966909723,-5905.316166766057,-5906.233976246655
5142.8518676210915,5142.5757398184505,5143.6046021095035
-1181.8991573211833,-1180.8202030869527,-1181.5123257120733
13426.679210487615,13425.727665619574,13426.33423633812
-2968.399028316453,-2966.7954576823677,-2968.37447678586
-1541.185226898808,-1542.0539375984506,-1539.870958288694
8548.312515996917,8549.896971053678,8547.855235023082
-6273.310826098723,-6272.280722784317,-6271.032892479753
6206.296188709792,6206.300422707883,6205.291864817396
7833.370135784522,7831.87698289234,7834.409071534963
1487.9038006690807,1487.542714745006,1489.2615428886168
-5448.144339429545,-5449.155354982589,-5447.645200996095
2761.1600071294956,2762.863403556266,2760.4853581085504
15774.75376991099,15773.691779485085,15774.883382664353
-5864.513025208465,-5863.782399272113,-5862.209731983999
-7603.942352667137,-7604.003961213157,-7602.870811709629
1468.7079017984295,1468.5889465204414,1468.5694272936896
-934.4022720237431,-935.5492205710818,-934.3559836884392
-2935.2252231923007,-2935.815696044247,-2934.968812411457
-615.8738594105994,-615.255802985148,-615.9761059074875
871.0744515381921,870.3629133632022,872.3017729294618
2472.0031972292054,2471.2661716177854,2471.766907103266
3830.6716429397966,3829.1784900476146,3831.808394311437
2553.4426676128282,2551.926151237252,2552.749904587957
1392.3204681872237,1392.7388730273053,1394.4281301692902
-13978.344790638603,-13979.472623608619,-13979.1534832886
-4193.626271112362,-4192.277574842578,-4193.543754769206
5322.220921818853,5322.2209079108725,5321.180369918605
2543.3960759573793,2542.665422205067,2543.58727632409
6508.476400701313,6507.554591175774,6508.81251309943
4298.238178713372,4298.433568484689,4297.661345313626
4215.648640845071,4216.173243336945,4214.111765237255
3583.5458119399655,3581.4622001038174,3582.682777278191
1413.5170763861533,1413.4512199340616,1414.0270832219592
-10964.561283759165,-10965.291937511478,-10964.601942642705
14791.133560662187,14790.417774581125,14790.813946118189
-1065.924339454858,-1066.633753676812,-1065.8744283187689
-2563.016780507012,-2562.9870590724904,-2563.5066666879134
742.4803298833396,742.845635897525,744.0119665405637
4760.311017731118,4761.978306956279,4759.2813342332265
7956.509444647718,7955.443206315741,7955.671769591439
2483.634475293108,2484.9874194689633,2483.2387819326214
-5837.500085081483,-5837.122035349083,-5835.845273197563
-557.2382279528435,-558.5465969309068,-556.9781943712146
-53.351511438328046,-53.377012782738745,-52.87048700880361
-1435.3357090069087,-1437.092232075536,-1437.234864693242
4062.2384777169073,4061.9496061960513,4061.687003922658
-173.26098082972663,-174.07659270347304,-173.50451655723646
-15875.443373527847,-15874.882663834363,-15875.846312489904
-11098.919800440994,-11099.743908126884,-11099.340853406977
-35.159248591514505,-35.93238140454394,-35.35568790881711
8051.613044007655,8050.143254598867,8051.68831474924
605.6324468954213,607.214777999148,606.0808661178792
7202.93321303558,7203.377105312092,7203.573640699652
-1926.6044370580314,-1928.526628463455,-1926.3842542850393
2186.861109686544,2188.4391928841987,2186.4581707244865
-6861.155764452905,-6861.880046346109,-6861.355826570993
-40.741731988203384,-41.7846068367856,-41.18089895811247
4814.9289045100995,4813.826558976513,4815.246902904291
-12346.572123035061,-12346.73143342073,-12346.714220340586
-2436.6497950343023,-2436.409802249232,-2437.3751632662397
-5447.5400715319065,-5448.068949745813,-5448.917543905175
4713.400285737287,4711.501457815258,4711.1931919842145
2759.566050086262,2759.7019691725754,2761.162897157619
-6217.254741536028,-6216.505000022354,-6217.360610833701
-7358.046838276804,-7356.679026429698,-7358.087497160344
3066.074484461875,3065.2609965411643,3066.479430074911
2877.3712222178947,2876.001258601792,2877.616764596383
-2363.0685228392085,-2361.607257058525,-2363.109181722749
825.2141702930984,824.5366153666821,824.072179970866
-11375.331252216938,-11375.431091917604,-11375.342928694197
-10257.971302016727,-10257.370237215562,-10256.55559498463
-2530.035107074585,-2529.620950140575,-2527.8368750728896
-6792.957888283319,-6794.425553739071,-6793.426037659509
-6219.393983488074,-6217.837139820777,-6218.749933023217
4566.928497644792,4566.1362492544395,4566.192261010498
6367.101012028944,6367.334632954907,6365.549645217987
5767.17434296308,5768.189578606235,5768.673374413237
-124.65176026137837,-124.02096011771182,-124.93876959831026
-1695.2549980109034,-1695.9006936417818,-1695.3717357109322
-329.9969464453611,-331.4582400420055,-331.6388832759471
-3580.563349432961,-3580.3106129296752,-3579.922921768889
-8641.06457172026,-8640.7481166259,-8641.228405830496
-10083.383346765444,-10085.356513043727,-10083.431251250555
-8271.438070806089,-8271.283036142453,-8270.493327876062
8866.616365940003,8866.835119194715,8866.872776720846
-9875.40809597502,-9873.626113285924,-9875.470491663273
-2076.4396263452504,-2075.0590707799292,-2076.9983457410704
-7218.982610007793,-7218.681022584683,-7219.342075360428
10587.102548744262,10587.37440082487,10588.105256486851
4205.289868549152,4205.627563173871,4207.22363609353
6144.454613407148,6144.203973040937,6144.479164937741
97.58891174602283,96.58214409905004,97.51202485463088
-2584.7460765218184,-2584.2575812315536,-2583.4571675172006
-10912.904496923491,-10914.433757017283,-10912.597366931655
-5956.652699184237,-5956.334120136839,-5954.389256768408
-4086.131688281146,-4087.646080703687,-4087.4403274394963
-10083.115852791077,-10082.635853312957,-10082.178355462622
-4512.028753939614,-4511.181310586291,-4512.736008167626
7118.304566583908,7119.525825671541,7117.615426359822
-1768.7461220387627,-1767.5885815422057,-1769.0077717701984
331.51845122234283,328.7551744147232,328.39841167140696
-5227.637586665226,-5226.522525229386,-5226.8486241689625
-2478.5177241469214,-2477.840197036466,-2478.228708159011
6244.786435811068,6244.635621237542,6244.908802962861
-312.3935890539604,-314.3072846472406,-313.38704454400073
-2101.0788539304526,-2100.157072220875,-2100.6413031103502
-5797.529221232807,-5796.36106097107,-5797.616976526554
4277.85044442564,4277.697505899078,4274.034827123951
-3389.1247070457184,-3388.6510794267047,-3387.2235447084067
-16656.356440582982,-16654.839952023365,-16656.839081162314
1994.4527694846133,1995.3150805091873,1994.3324089837993
7032.5160431305785,7031.902206795237,7032.4862526493935
-1115.3355870841244,-1115.588351403371,-1117.477470423064
-17328.09307313013,-17327.048102144472,-17327.92360956813
11709.944734355176,11709.808787452901,11708.675946005464
21733.717398948032,21733.606939482186,21732.48483860617
-12957.729655103727,-12957.871973865109,-12957.379051502468
-4846.515985379724,-4846.182538661076,-4848.744815937508
-10753.402532022836,-10752.80146722167,-10751.979579389166
-20.221380492251708,-20.597334087577437,-19.613558035246268
-256.9042580743237,-255.5810492409705,-258.0571167989115
803.7452201572354,804.6436383834189,804.356665415026
-1708.6418306630871,-1707.0616235123962,-1708.2042798429848
649.8209117073357,650.8595108338851,650.2548397266529
-1337.1302991459017,-1336.0917000193522,-1337.3883260765522
5178.916061240707,5178.179035629287,5179.328252455313
-12121.853442100468,-12121.09520477465,-12121.289093252884
-10491.07999575872,-10490.795399959898,-10491.577127541192
14033.838137839015,14032.967303186337,14033.645321322498
11728.42003600111,11730.155291723417,11727.676553765246
7796.167531049431,7795.436877297118,7796.22468778709
2059.14084249559,2058.892326082415,2057.712650911329
4310.309885687567,4308.411057765537,4308.102791934494
15569.164496348532,15568.724824162131,15570.34109852881
